"Step","s33_dual_triangle_rotary_drop-1 - train/loss","s33_dual_triangle_rotary_drop-1 - train/loss__MIN","s33_dual_triangle_rotary_drop-1 - train/loss__MAX","s33_dual_triangle_rotary_drop700000000 - train/loss","s33_dual_triangle_rotary_drop700000000 - train/loss__MIN","s33_dual_triangle_rotary_drop700000000 - train/loss__MAX","s33_dual_triangle_none_drop-1 - train/loss","s33_dual_triangle_none_drop-1 - train/loss__MIN","s33_dual_triangle_none_drop-1 - train/loss__MAX","s33_causal_rotary_drop-1 - train/loss","s33_causal_rotary_drop-1 - train/loss__MIN","s33_causal_rotary_drop-1 - train/loss__MAX","s33_causal_rotary_drop700000000 - train/loss","s33_causal_rotary_drop700000000 - train/loss__MIN","s33_causal_rotary_drop700000000 - train/loss__MAX","s33_causal_none_drop-1 - train/loss","s33_causal_none_drop-1 - train/loss__MIN","s33_causal_none_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop-1 - train/loss","s33_bidirectional_rotary_drop-1 - train/loss__MIN","s33_bidirectional_rotary_drop-1 - train/loss__MAX","s33_bidirectional_rotary_drop700000000 - train/loss","s33_bidirectional_rotary_drop700000000 - train/loss__MIN","s33_bidirectional_rotary_drop700000000 - train/loss__MAX","s33_bidirectional_none_drop-1 - train/loss","s33_bidirectional_none_drop-1 - train/loss__MIN","s33_bidirectional_none_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop-1 - train/loss","s22_dual_triangle_rotary_drop-1 - train/loss__MIN","s22_dual_triangle_rotary_drop-1 - train/loss__MAX","s22_dual_triangle_rotary_drop700000000 - train/loss","s22_dual_triangle_rotary_drop700000000 - train/loss__MIN","s22_dual_triangle_rotary_drop700000000 - train/loss__MAX","s22_dual_triangle_none_drop-1 - train/loss","s22_dual_triangle_none_drop-1 - train/loss__MIN","s22_dual_triangle_none_drop-1 - train/loss__MAX","s22_causal_rotary_drop-1 - train/loss","s22_causal_rotary_drop-1 - train/loss__MIN","s22_causal_rotary_drop-1 - train/loss__MAX","s22_causal_rotary_drop700000000 - train/loss","s22_causal_rotary_drop700000000 - train/loss__MIN","s22_causal_rotary_drop700000000 - train/loss__MAX","s22_causal_none_drop-1 - train/loss","s22_causal_none_drop-1 - train/loss__MIN","s22_causal_none_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop-1 - train/loss","s22_bidirectional_rotary_drop-1 - train/loss__MIN","s22_bidirectional_rotary_drop-1 - train/loss__MAX","s22_bidirectional_rotary_drop700000000 - train/loss","s22_bidirectional_rotary_drop700000000 - train/loss__MIN","s22_bidirectional_rotary_drop700000000 - train/loss__MAX","s22_bidirectional_none_drop-1 - train/loss","s22_bidirectional_none_drop-1 - train/loss__MIN","s22_bidirectional_none_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop-1 - train/loss","s11_dual_triangle_rotary_drop-1 - train/loss__MIN","s11_dual_triangle_rotary_drop-1 - train/loss__MAX","s11_dual_triangle_rotary_drop700000000 - train/loss","s11_dual_triangle_rotary_drop700000000 - train/loss__MIN","s11_dual_triangle_rotary_drop700000000 - train/loss__MAX","s11_dual_triangle_none_drop-1 - train/loss","s11_dual_triangle_none_drop-1 - train/loss__MIN","s11_dual_triangle_none_drop-1 - train/loss__MAX","s11_causal_rotary_drop-1 - train/loss","s11_causal_rotary_drop-1 - train/loss__MIN","s11_causal_rotary_drop-1 - train/loss__MAX","s11_causal_rotary_drop700000000 - train/loss","s11_causal_rotary_drop700000000 - train/loss__MIN","s11_causal_rotary_drop700000000 - train/loss__MAX","s11_causal_none_drop-1 - train/loss","s11_causal_none_drop-1 - train/loss__MIN","s11_causal_none_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop-1 - train/loss","s11_bidirectional_rotary_drop-1 - train/loss__MIN","s11_bidirectional_rotary_drop-1 - train/loss__MAX","s11_bidirectional_rotary_drop700000000 - train/loss","s11_bidirectional_rotary_drop700000000 - train/loss__MIN","s11_bidirectional_rotary_drop700000000 - train/loss__MAX","s11_bidirectional_none_drop-1 - train/loss","s11_bidirectional_none_drop-1 - train/loss__MIN","s11_bidirectional_none_drop-1 - train/loss__MAX"
"22500","2.4971875","2.4971875","2.4971875","2.55140625","2.55140625","2.55140625","2.53046875","2.53046875","2.53046875","2.57953125","2.57953125","2.57953125","2.6075","2.6075","2.6075","2.6003125","2.6003125","2.6003125","2.4984375","2.4984375","2.4984375","2.63328125","2.63328125","2.63328125","2.63296875","2.63296875","2.63296875","2.4921875","2.4921875","2.4921875","2.54875","2.54875","2.54875","2.52609375","2.52609375","2.52609375","2.58046875","2.58046875","2.58046875","2.60671875","2.60671875","2.60671875","2.60203125","2.60203125","2.60203125","2.49546875","2.49546875","2.49546875","2.63453125","2.63453125","2.63453125","2.63390625","2.63390625","2.63390625","2.49828125","2.49828125","2.49828125","2.54609375","2.54609375","2.54609375","2.52984375","2.52984375","2.52984375","2.58046875","2.58046875","2.58046875","2.60765625","2.60765625","2.60765625","2.6003125","2.6003125","2.6003125","2.500625","2.500625","2.500625","2.6365625","2.6365625","2.6365625","2.63625","2.63625","2.63625"
"22600","2.4971875","2.4971875","2.4971875","2.55109375","2.55109375","2.55109375","2.53125","2.53125","2.53125","2.58046875","2.58046875","2.58046875","2.606875","2.606875","2.606875","2.6","2.6","2.6","2.50234375","2.50234375","2.50234375","2.63640625","2.63640625","2.63640625","2.636875","2.636875","2.636875","2.49421875","2.49421875","2.49421875","2.54984375","2.54984375","2.54984375","2.52796875","2.52796875","2.52796875","2.57859375","2.57859375","2.57859375","2.6059375","2.6059375","2.6059375","2.60015625","2.60015625","2.60015625","2.49484375","2.49484375","2.49484375","2.63390625","2.63390625","2.63390625","2.63375","2.63375","2.63375","2.49578125","2.49578125","2.49578125","2.54546875","2.54546875","2.54546875","2.5278125","2.5278125","2.5278125","2.581875","2.581875","2.581875","2.61","2.61","2.61","2.60453125","2.60453125","2.60453125","2.498125","2.498125","2.498125","2.63296875","2.63296875","2.63296875","2.633125","2.633125","2.633125"
"22700","2.499375","2.499375","2.499375","2.55140625","2.55140625","2.55140625","2.53171875","2.53171875","2.53171875","2.5784375","2.5784375","2.5784375","2.605","2.605","2.605","2.6","2.6","2.6","2.49796875","2.49796875","2.49796875","2.63359375","2.63359375","2.63359375","2.63328125","2.63328125","2.63328125","2.49578125","2.49578125","2.49578125","2.551875","2.551875","2.551875","2.52921875","2.52921875","2.52921875","2.58015625","2.58015625","2.58015625","2.6078125","2.6078125","2.6078125","2.60203125","2.60203125","2.60203125","2.49421875","2.49421875","2.49421875","2.63421875","2.63421875","2.63421875","2.63375","2.63375","2.63375","2.49453125","2.49453125","2.49453125","2.54328125","2.54328125","2.54328125","2.52578125","2.52578125","2.52578125","2.57578125","2.57578125","2.57578125","2.60453125","2.60453125","2.60453125","2.59890625","2.59890625","2.59890625","2.49609375","2.49609375","2.49609375","2.63265625","2.63265625","2.63265625","2.6321875","2.6321875","2.6321875"
"22800","2.4971875","2.4971875","2.4971875","2.5509375","2.5509375","2.5509375","2.530625","2.530625","2.530625","2.57953125","2.57953125","2.57953125","2.606875","2.606875","2.606875","2.60109375","2.60109375","2.60109375","2.4978125","2.4978125","2.4978125","2.63359375","2.63359375","2.63359375","2.633125","2.633125","2.633125","2.4971875","2.4971875","2.4971875","2.55140625","2.55140625","2.55140625","2.52953125","2.52953125","2.52953125","2.58","2.58","2.58","2.6059375","2.6059375","2.6059375","2.60125","2.60125","2.60125","2.49203125","2.49203125","2.49203125","2.63234375","2.63234375","2.63234375","2.63125","2.63125","2.63125","2.495","2.495","2.495","2.54421875","2.54421875","2.54421875","2.52671875","2.52671875","2.52671875","2.5775","2.5775","2.5775","2.60734375","2.60734375","2.60734375","2.5996875","2.5996875","2.5996875","2.49828125","2.49828125","2.49828125","2.635625","2.635625","2.635625","2.635","2.635","2.635"
"22900","2.4978125","2.4978125","2.4978125","2.55","2.55","2.55","2.5309375","2.5309375","2.5309375","2.58046875","2.58046875","2.58046875","2.60625","2.60625","2.60625","2.60125","2.60125","2.60125","2.49875","2.49875","2.49875","2.6346875","2.6346875","2.6346875","2.63421875","2.63421875","2.63421875","2.49546875","2.49546875","2.49546875","2.55109375","2.55109375","2.55109375","2.5284375","2.5284375","2.5284375","2.57921875","2.57921875","2.57921875","2.60578125","2.60578125","2.60578125","2.60125","2.60125","2.60125","2.49671875","2.49671875","2.49671875","2.63578125","2.63578125","2.63578125","2.634375","2.634375","2.634375","2.49421875","2.49421875","2.49421875","2.54125","2.54125","2.54125","2.52484375","2.52484375","2.52484375","2.5796875","2.5796875","2.5796875","2.6075","2.6075","2.6075","2.60078125","2.60078125","2.60078125","2.49703125","2.49703125","2.49703125","2.63515625","2.63515625","2.63515625","2.63453125","2.63453125","2.63453125"
"23000","2.49775","2.49775","2.49775","2.5514375","2.5514375","2.5514375","2.531171875","2.531171875","2.531171875","2.5795625","2.5795625","2.5795625","2.60653125","2.60653125","2.60653125","2.600546875","2.600546875","2.600546875","2.49984375","2.49984375","2.49984375","2.6348125","2.6348125","2.6348125","2.634515625","2.634515625","2.634515625","2.494484375","2.494484375","2.494484375","2.550484375","2.550484375","2.550484375","2.527828125","2.527828125","2.527828125","2.578828125","2.578828125","2.578828125","2.605796875","2.605796875","2.605796875","2.6004375","2.6004375","2.6004375","2.494046875","2.494046875","2.494046875","2.633609375","2.633609375","2.633609375","2.632984375","2.632984375","2.632984375","2.496578125","2.496578125","2.496578125","2.545640625","2.545640625","2.545640625","2.52796875","2.52796875","2.52796875","2.579546875","2.579546875","2.579546875","2.607546875","2.607546875","2.607546875","2.600921875","2.600921875","2.600921875","2.49834375","2.49834375","2.49834375","2.634484375","2.634484375","2.634484375","2.634125","2.634125","2.634125"
"23100","2.49390625","2.49390625","2.49390625","2.5478125","2.5478125","2.5478125","2.52796875","2.52796875","2.52796875","2.576875","2.576875","2.576875","2.604375","2.604375","2.604375","2.59921875","2.59921875","2.59921875","2.49546875","2.49546875","2.49546875","2.63421875","2.63421875","2.63421875","2.6334375","2.6334375","2.6334375","2.4953125","2.4953125","2.4953125","2.549375","2.549375","2.549375","2.52828125","2.52828125","2.52828125","2.57890625","2.57890625","2.57890625","2.605625","2.605625","2.605625","2.60015625","2.60015625","2.60015625","2.4928125","2.4928125","2.4928125","2.63546875","2.63546875","2.63546875","2.63484375","2.63484375","2.63484375","2.4925","2.4925","2.4925","2.5390625","2.5390625","2.5390625","2.52203125","2.52203125","2.52203125","2.5759375","2.5759375","2.5759375","2.6034375","2.6034375","2.6034375","2.59765625","2.59765625","2.59765625","2.49421875","2.49421875","2.49421875","2.63421875","2.63421875","2.63421875","2.63328125","2.63328125","2.63328125"
"23200","2.495625","2.495625","2.495625","2.54703125","2.54703125","2.54703125","2.52859375","2.52859375","2.52859375","2.57796875","2.57796875","2.57796875","2.60609375","2.60609375","2.60609375","2.60046875","2.60046875","2.60046875","2.495625","2.495625","2.495625","2.63328125","2.63328125","2.63328125","2.63265625","2.63265625","2.63265625","2.494375","2.494375","2.494375","2.54875","2.54875","2.54875","2.52671875","2.52671875","2.52671875","2.578125","2.578125","2.578125","2.60609375","2.60609375","2.60609375","2.6009375","2.6009375","2.6009375","2.4928125","2.4928125","2.4928125","2.6334375","2.6334375","2.6334375","2.63265625","2.63265625","2.63265625","2.493125","2.493125","2.493125","2.54015625","2.54015625","2.54015625","2.523125","2.523125","2.523125","2.575","2.575","2.575","2.6028125","2.6028125","2.6028125","2.5984375","2.5984375","2.5984375","2.4959375","2.4959375","2.4959375","2.63546875","2.63546875","2.63546875","2.635","2.635","2.635"
"23300","2.49546875","2.49546875","2.49546875","2.54765625","2.54765625","2.54765625","2.5284375","2.5284375","2.5284375","2.57859375","2.57859375","2.57859375","2.60484375","2.60484375","2.60484375","2.6003125","2.6003125","2.6003125","2.49765625","2.49765625","2.49765625","2.6371875","2.6371875","2.6371875","2.63625","2.63625","2.63625","2.48890625","2.48890625","2.48890625","2.54484375","2.54484375","2.54484375","2.5234375","2.5234375","2.5234375","2.57671875","2.57671875","2.57671875","2.6040625","2.6040625","2.6040625","2.59765625","2.59765625","2.59765625","2.48703125","2.48703125","2.48703125","2.633125","2.633125","2.633125","2.63265625","2.63265625","2.63265625","2.49203125","2.49203125","2.49203125","2.5378125","2.5378125","2.5378125","2.52265625","2.52265625","2.52265625","2.578125","2.578125","2.578125","2.60625","2.60625","2.60625","2.59921875","2.59921875","2.59921875","2.49609375","2.49609375","2.49609375","2.6340625","2.6340625","2.6340625","2.63375","2.63375","2.63375"
"23400","2.49375","2.49375","2.49375","2.54484375","2.54484375","2.54484375","2.52625","2.52625","2.52625","2.575","2.575","2.575","2.6034375","2.6034375","2.6034375","2.59671875","2.59671875","2.59671875","2.49359375","2.49359375","2.49359375","2.6325","2.6325","2.6325","2.63234375","2.63234375","2.63234375","2.49171875","2.49171875","2.49171875","2.5459375","2.5459375","2.5459375","2.52375","2.52375","2.52375","2.57796875","2.57796875","2.57796875","2.60390625","2.60390625","2.60390625","2.59984375","2.59984375","2.59984375","2.490625","2.490625","2.490625","2.63453125","2.63453125","2.63453125","2.6340625","2.6340625","2.6340625","2.49234375","2.49234375","2.49234375","2.53796875","2.53796875","2.53796875","2.5221875","2.5221875","2.5221875","2.57734375","2.57734375","2.57734375","2.60578125","2.60578125","2.60578125","2.60078125","2.60078125","2.60078125","2.49484375","2.49484375","2.49484375","2.63453125","2.63453125","2.63453125","2.6340625","2.6340625","2.6340625"
"23500","2.49546875","2.49546875","2.49546875","2.5446875","2.5446875","2.5446875","2.52671875","2.52671875","2.52671875","2.58109375","2.58109375","2.58109375","2.6078125","2.6078125","2.6078125","2.60203125","2.60203125","2.60203125","2.4959375","2.4959375","2.4959375","2.6353125","2.6353125","2.6353125","2.635","2.635","2.635","2.49015625","2.49015625","2.49015625","2.54453125","2.54453125","2.54453125","2.525","2.525","2.525","2.575625","2.575625","2.575625","2.60453125","2.60453125","2.60453125","2.59875","2.59875","2.59875","2.48671875","2.48671875","2.48671875","2.63234375","2.63234375","2.63234375","2.631875","2.631875","2.631875","2.49171875","2.49171875","2.49171875","2.53703125","2.53703125","2.53703125","2.52203125","2.52203125","2.52203125","2.57671875","2.57671875","2.57671875","2.60546875","2.60546875","2.60546875","2.599375","2.599375","2.599375","2.49328125","2.49328125","2.49328125","2.6365625","2.6365625","2.6365625","2.6365625","2.6365625","2.6365625"
"23600","2.49375","2.49375","2.49375","2.54390625","2.54390625","2.54390625","2.52609375","2.52609375","2.52609375","2.5778125","2.5778125","2.5778125","2.60453125","2.60453125","2.60453125","2.598125","2.598125","2.598125","2.49453125","2.49453125","2.49453125","2.634375","2.634375","2.634375","2.63421875","2.63421875","2.63421875","2.4903125","2.4903125","2.4903125","2.54453125","2.54453125","2.54453125","2.52296875","2.52296875","2.52296875","2.57625","2.57625","2.57625","2.60390625","2.60390625","2.60390625","2.59890625","2.59890625","2.59890625","2.4865625","2.4865625","2.4865625","2.633125","2.633125","2.633125","2.6325","2.6325","2.6325","2.4903125","2.4903125","2.4903125","2.535","2.535","2.535","2.5209375","2.5209375","2.5209375","2.57546875","2.57546875","2.57546875","2.60265625","2.60265625","2.60265625","2.5978125","2.5978125","2.5978125","2.48890625","2.48890625","2.48890625","2.63140625","2.63140625","2.63140625","2.63125","2.63125","2.63125"
"23700","2.48828125","2.48828125","2.48828125","2.53984375","2.53984375","2.53984375","2.5215625","2.5215625","2.5215625","2.57328125","2.57328125","2.57328125","2.600625","2.600625","2.600625","2.5959375","2.5959375","2.5959375","2.49015625","2.49015625","2.49015625","2.635","2.635","2.635","2.6346875","2.6346875","2.6346875","2.48734375","2.48734375","2.48734375","2.54046875","2.54046875","2.54046875","2.5190625","2.5190625","2.5190625","2.574375","2.574375","2.574375","2.6025","2.6025","2.6025","2.59578125","2.59578125","2.59578125","2.485625","2.485625","2.485625","2.63109375","2.63109375","2.63109375","2.630625","2.630625","2.630625","2.49125","2.49125","2.49125","2.53578125","2.53578125","2.53578125","2.5209375","2.5209375","2.5209375","2.57546875","2.57546875","2.57546875","2.60203125","2.60203125","2.60203125","2.59734375","2.59734375","2.59734375","2.493125","2.493125","2.493125","2.63390625","2.63390625","2.63390625","2.6340625","2.6340625","2.6340625"
"23800","2.49203125","2.49203125","2.49203125","2.54125","2.54125","2.54125","2.525","2.525","2.525","2.57546875","2.57546875","2.57546875","2.60125","2.60125","2.60125","2.59609375","2.59609375","2.59609375","2.491875","2.491875","2.491875","2.63484375","2.63484375","2.63484375","2.634375","2.634375","2.634375","2.48453125","2.48453125","2.48453125","2.53734375","2.53734375","2.53734375","2.51640625","2.51640625","2.51640625","2.57375","2.57375","2.57375","2.60125","2.60125","2.60125","2.5959375","2.5959375","2.5959375","2.485","2.485","2.485","2.62984375","2.62984375","2.62984375","2.6296875","2.6296875","2.6296875","2.4859375","2.4859375","2.4859375","2.53171875","2.53171875","2.53171875","2.51640625","2.51640625","2.51640625","2.574375","2.574375","2.574375","2.60203125","2.60203125","2.60203125","2.5975","2.5975","2.5975","2.48875","2.48875","2.48875","2.6328125","2.6328125","2.6328125","2.63296875","2.63296875","2.63296875"
"23900","2.4871875","2.4871875","2.4871875","2.538125","2.538125","2.538125","2.52015625","2.52015625","2.52015625","2.5721875","2.5721875","2.5721875","2.59984375","2.59984375","2.59984375","2.594375","2.594375","2.594375","2.48734375","2.48734375","2.48734375","2.63265625","2.63265625","2.63265625","2.63265625","2.63265625","2.63265625","2.485","2.485","2.485","2.5390625","2.5390625","2.5390625","2.5178125","2.5178125","2.5178125","2.57109375","2.57109375","2.57109375","2.59890625","2.59890625","2.59890625","2.595","2.595","2.595","2.4834375","2.4834375","2.4834375","2.633125","2.633125","2.633125","2.63296875","2.63296875","2.63296875","2.48484375","2.48484375","2.48484375","2.53171875","2.53171875","2.53171875","2.51640625","2.51640625","2.51640625","2.57328125","2.57328125","2.57328125","2.6009375","2.6009375","2.6009375","2.59515625","2.59515625","2.59515625","2.488125","2.488125","2.488125","2.63140625","2.63140625","2.63140625","2.63109375","2.63109375","2.63109375"
"24000","2.492421875","2.492421875","2.492421875","2.543359375","2.543359375","2.543359375","2.525171875","2.525171875","2.525171875","2.576359375","2.576359375","2.576359375","2.60353125","2.60353125","2.60353125","2.598","2.598","2.598","2.493390625","2.493390625","2.493390625","2.634203125","2.634203125","2.634203125","2.633796875","2.633796875","2.633796875","2.489328125","2.489328125","2.489328125","2.54353125","2.54353125","2.54353125","2.5223125","2.5223125","2.5223125","2.575625","2.575625","2.575625","2.603171875","2.603171875","2.603171875","2.597796875","2.597796875","2.597796875","2.487421875","2.487421875","2.487421875","2.632984375","2.632984375","2.632984375","2.6325","2.6325","2.6325","2.49009375","2.49009375","2.49009375","2.535828125","2.535828125","2.535828125","2.52053125","2.52053125","2.52053125","2.575546875","2.575546875","2.575546875","2.60334375","2.60334375","2.60334375","2.597984375","2.597984375","2.597984375","2.4919375","2.4919375","2.4919375","2.633671875","2.633671875","2.633671875","2.63340625","2.63340625","2.63340625"
"24100","2.4865625","2.4865625","2.4865625","2.53703125","2.53703125","2.53703125","2.52","2.52","2.52","2.5728125","2.5728125","2.5728125","2.59984375","2.59984375","2.59984375","2.59484375","2.59484375","2.59484375","2.4890625","2.4890625","2.4890625","2.6334375","2.6334375","2.6334375","2.633125","2.633125","2.633125","2.488125","2.488125","2.488125","2.53875","2.53875","2.53875","2.51921875","2.51921875","2.51921875","2.57578125","2.57578125","2.57578125","2.60140625","2.60140625","2.60140625","2.59625","2.59625","2.59625","2.4853125","2.4853125","2.4853125","2.635","2.635","2.635","2.6346875","2.6346875","2.6346875","2.48328125","2.48328125","2.48328125","2.53","2.53","2.53","2.5153125","2.5153125","2.5153125","2.5734375","2.5734375","2.5734375","2.601875","2.601875","2.601875","2.5953125","2.5953125","2.5953125","2.489375","2.489375","2.489375","2.6328125","2.6328125","2.6328125","2.6328125","2.6328125","2.6328125"
"24200","2.48734375","2.48734375","2.48734375","2.53640625","2.53640625","2.53640625","2.519375","2.519375","2.519375","2.57046875","2.57046875","2.57046875","2.59703125","2.59703125","2.59703125","2.593125","2.593125","2.593125","2.48734375","2.48734375","2.48734375","2.63421875","2.63421875","2.63421875","2.63390625","2.63390625","2.63390625","2.48828125","2.48828125","2.48828125","2.54015625","2.54015625","2.54015625","2.51984375","2.51984375","2.51984375","2.57296875","2.57296875","2.57296875","2.60046875","2.60046875","2.60046875","2.59453125","2.59453125","2.59453125","2.485","2.485","2.485","2.63484375","2.63484375","2.63484375","2.6346875","2.6346875","2.6346875","2.48515625","2.48515625","2.48515625","2.5296875","2.5296875","2.5296875","2.5153125","2.5153125","2.5153125","2.5734375","2.5734375","2.5734375","2.60109375","2.60109375","2.60109375","2.5959375","2.5959375","2.5959375","2.48578125","2.48578125","2.48578125","2.63203125","2.63203125","2.63203125","2.63171875","2.63171875","2.63171875"
"24300","2.485625","2.485625","2.485625","2.53453125","2.53453125","2.53453125","2.51734375","2.51734375","2.51734375","2.57234375","2.57234375","2.57234375","2.599375","2.599375","2.599375","2.59484375","2.59484375","2.59484375","2.48828125","2.48828125","2.48828125","2.63375","2.63375","2.63375","2.6334375","2.6334375","2.6334375","2.481875","2.481875","2.481875","2.5359375","2.5359375","2.5359375","2.5146875","2.5146875","2.5146875","2.56859375","2.56859375","2.56859375","2.59625","2.59625","2.59625","2.59078125","2.59078125","2.59078125","2.48140625","2.48140625","2.48140625","2.63140625","2.63140625","2.63140625","2.6309375","2.6309375","2.6309375","2.4834375","2.4834375","2.4834375","2.52984375","2.52984375","2.52984375","2.5159375","2.5159375","2.5159375","2.57140625","2.57140625","2.57140625","2.60125","2.60125","2.60125","2.59453125","2.59453125","2.59453125","2.485625","2.485625","2.485625","2.63359375","2.63359375","2.63359375","2.63296875","2.63296875","2.63296875"
"24400","2.48703125","2.48703125","2.48703125","2.53734375","2.53734375","2.53734375","2.5203125","2.5203125","2.5203125","2.574375","2.574375","2.574375","2.60015625","2.60015625","2.60015625","2.5965625","2.5965625","2.5965625","2.48703125","2.48703125","2.48703125","2.63359375","2.63359375","2.63359375","2.6334375","2.6334375","2.6334375","2.4809375","2.4809375","2.4809375","2.53625","2.53625","2.53625","2.5134375","2.5134375","2.5134375","2.5709375","2.5709375","2.5709375","2.598125","2.598125","2.598125","2.5934375","2.5934375","2.5934375","2.48","2.48","2.48","2.6309375","2.6309375","2.6309375","2.63078125","2.63078125","2.63078125","2.47921875","2.47921875","2.47921875","2.52484375","2.52484375","2.52484375","2.51046875","2.51046875","2.51046875","2.5740625","2.5740625","2.5740625","2.60234375","2.60234375","2.60234375","2.59546875","2.59546875","2.59546875","2.4859375","2.4859375","2.4859375","2.6328125","2.6328125","2.6328125","2.63296875","2.63296875","2.63296875"
"24500","2.4834375","2.4834375","2.4834375","2.53375","2.53375","2.53375","2.51609375","2.51609375","2.51609375","2.57234375","2.57234375","2.57234375","2.59859375","2.59859375","2.59859375","2.5934375","2.5934375","2.5934375","2.48515625","2.48515625","2.48515625","2.6296875","2.6296875","2.6296875","2.62984375","2.62984375","2.62984375","2.48390625","2.48390625","2.48390625","2.53640625","2.53640625","2.53640625","2.51625","2.51625","2.51625","2.57421875","2.57421875","2.57421875","2.6","2.6","2.6","2.59578125","2.59578125","2.59578125","2.4834375","2.4834375","2.4834375","2.631875","2.631875","2.631875","2.6315625","2.6315625","2.6315625","2.48546875","2.48546875","2.48546875","2.5303125","2.5303125","2.5303125","2.51640625","2.51640625","2.51640625","2.57390625","2.57390625","2.57390625","2.60234375","2.60234375","2.60234375","2.59671875","2.59671875","2.59671875","2.4875","2.4875","2.4875","2.63265625","2.63265625","2.63265625","2.6325","2.6325","2.6325"
